1	8279
2	8264
3	8264
4	8264
5	8264
6	8264
7	8264
8	8239
9	8039
10	8039
11	8039
12	8039
13	8039
14	8039
15	8039
16	8039
17	8039
18	8039
19	8039
20	8039
21	8039
22	8039
23	8039
24	8039
25	8039
26	8039
27	8039
28	8039
29	8039
30	8039
31	8039
32	8039
33	8039
34	8039
35	8039
36	8039
37	8039
38	8039
39	8039
40	8039
41	8039
42	8039
43	8039
44	8039
45	8039
46	8039
47	8039
48	8039
49	8039
50	8039
51	8039
52	8039
53	8039
54	8039
55	8039
56	8039
57	8039
58	8039
59	8039
60	8039
61	8039
62	8039
63	8039
64	8039
65	8039
66	8039
67	8028
68	8028
69	8028
70	8028
71	8028
72	8028
73	8028
74	8028
75	8028
76	8028
77	8028
78	8028
79	8028
80	8028
81	8028
82	8028
83	8028
84	8028
85	8028
86	8028
87	8028
88	8028
89	8028
90	8028
91	8028
92	8028
93	8028
94	8028
95	8028
96	8028
97	8028
98	8028
99	8028
100	8028
101	8028
102	8028
103	8028
104	7979
105	7971
106	7971
107	7971
108	7971
109	7971
110	7971
111	7971
112	7971
113	7971
114	7971
115	7971
116	7971
117	7971
118	7971
119	7971
120	7971
121	7971
122	7971
123	7971
124	7971
125	7971
126	7971
127	7971
128	7971
129	7971
130	7971
131	7971
132	7971
133	7971
134	7971
135	7864
136	7864
137	7864
138	7864
139	7864
140	7864
141	7864
142	7864
143	7864
144	7864
145	7864
146	7864
147	7779
148	7779
149	7779
150	7779
151	7779
152	7779
153	7750
154	7750
155	7750
156	7750
157	7750
158	7750
159	7750
160	7750
161	7750
162	7750
163	7750
164	7750
165	7750
166	7750
167	7750
168	7750
169	7750
170	7750
171	7750
172	7750
173	7750
174	7750
175	7750
176	7750
177	7750
178	7750
179	7750
180	7750
181	7750
182	7750
183	7750
184	7750
185	7750
186	7750
187	7750
188	7750
189	7750
190	7750
191	7750
192	7750
193	7750
194	7750
195	7750
196	7750
197	7750
198	7750
199	7750
200	7750
201	7750
202	7750
203	7750
204	7750
205	7750
206	7750
207	7750
208	7750
209	7750
210	7750
211	7750
212	7750
213	7750
214	7750
215	7750
216	7750
217	7750
218	7750
219	7750
220	7750
221	7750
222	7750
223	7750
224	7750
225	7750
226	7750
227	7750
228	7750
229	7750
230	7750
231	7750
232	7750
233	7750
234	7750
235	7750
236	7750
237	7750
238	7750
239	7750
240	7750
241	7750
242	7750
243	7750
244	7750
245	7750
246	7750
247	7750
248	7750
249	7750
250	7750
251	7750
252	7750
253	7750
254	7750
255	7750
256	7750
257	7750
258	7750
259	7750
260	7750
261	7750
262	7750
263	7750
264	7750
265	7750
266	7750
267	7750
268	7750
269	7750
270	7750
271	7750
272	7750
273	7750
274	7750
275	7750
276	7750
277	7750
278	7750
279	7750
280	7750
281	7750
282	7720
283	7720
284	7720
285	7720
286	7720
287	7720
288	7720
289	7720
290	7720
291	7720
292	7720
293	7720
294	7720
295	7720
296	7720
297	7720
298	7720
299	7720
300	7720
301	7720
302	7720
303	7720
304	7720
305	7720
306	7720
307	7720
308	7720
309	7720
310	7720
311	7720
312	7720
313	7720
314	7720
315	7720
316	7720
317	7720
318	7720
319	7720
320	7720
321	7720
322	7720
323	7720
324	7720
325	7720
326	7720
327	7720
328	7720
329	7720
330	7720
331	7720
332	7720
333	7720
334	7720
335	7720
336	7720
337	7720
338	7720
339	7720
340	7720
341	7720
342	7720
343	7720
344	7720
345	7720
346	7720
347	7720
348	7720
349	7720
350	7720
351	7720
352	7720
353	7720
354	7720
355	7720
356	7720
357	7720
358	7720
359	7720
360	7720
361	7720
362	7720
363	7720
364	7720
365	7720
366	7720
367	7720
368	7720
369	7720
370	7720
371	7720
372	7720
373	7720
374	7720
375	7720
376	7720
377	7720
378	7720
379	7720
380	7720
381	7720
382	7720
383	7720
384	7720
385	7720
386	7720
387	7720
388	7720
389	7720
390	7720
391	7720
392	7720
393	7720
394	7720
395	7720
396	7720
397	7720
398	7720
399	7720
400	7720
401	7720
402	7720
403	7720
404	7720
405	7720
406	7720
407	7720
408	7720
409	7720
410	7720
411	7720
412	7720
413	7720
414	7720
415	7720
416	7720
417	7720
418	7720
419	7720
420	7720
421	7720
422	7720
423	7720
424	7720
425	7720
426	7720
427	7720
428	7720
429	7720
430	7720
431	7720
432	7720
433	7720
434	7720
435	7720
436	7720
437	7720
438	7720
439	7720
440	7720
441	7720
442	7720
443	7720
444	7720
445	7720
446	7720
447	7720
448	7720
449	7720
450	7720
451	7720
452	7720
453	7720
454	7720
455	7720
456	7720
457	7720
458	7720
459	7720
460	7720
461	7720
462	7720
463	7720
464	7720
465	7720
466	7720
467	7720
468	7720
469	7720
470	7720
471	7720
472	7720
473	7720
474	7720
475	7720
476	7720
477	7720
478	7720
479	7720
480	7720
481	7720
482	7720
483	7720
484	7720
485	7720
486	7720
487	7720
488	7720
489	7720
490	7720
491	7720
492	7720
493	7720
494	7720
495	7720
496	7720
497	7720
498	7720
499	7720
500	7720
